freq_mhz,standby_dbuvm,movement_xray_dbuvm,delta_db
42.59765625,27.19142509439325,30.847425094393248,3.655999999999999
42.646484375,27.043425094393246,31.77042509439325,4.727000000000004
42.6953125,26.656425094393246,32.459425094393254,5.803000000000008
42.744140625,26.53542509439325,30.70042509439325,4.164999999999999
42.79296875,26.345425094393246,32.08942509439325,5.744000000000003
42.841796875,26.265425094393247,32.89942509439325,6.634000000000004
42.890625,26.17842509439325,30.841425094393248,4.662999999999997
42.939453125,26.06642509439325,32.364425094393255,6.298000000000005
42.98828125,25.91342509439325,33.105425094393254,7.192000000000004
43.037109375,25.732425094393246,31.92842509439325,6.196000000000005
43.0859375,25.753425094393247,32.69042509439325,6.937000000000001
43.134765625,25.67542509439325,33.23842509439325,7.562999999999999
43.18359375,25.713425094393248,32.68642509439324,6.972999999999995
43.232421875,25.63042509439325,33.02842509439324,7.397999999999993
43.28125,25.589425094393246,33.462425094393254,7.873000000000008
43.330078125,25.552425094393246,32.69142509439325,7.1390000000000065
43.37890625,25.38342509439325,33.31042509439325,7.927000000000003
43.427734375,25.379425094393252,33.55042509439325,8.170999999999996
43.4765625,25.460425094393248,32.326425094393244,6.865999999999996
43.525390625,25.39842509439325,33.31642509439325,7.918000000000003
43.57421875,25.46842509439325,33.617425094393255,8.149000000000004
43.623046875,25.39542509439325,32.18342509439324,6.787999999999993
43.671875,25.412425094393246,33.70042509439325,8.288000000000007
43.720703125,25.40142509439325,33.40642509439324,8.004999999999992
43.76953125,25.51442509439325,32.65242509439325,7.138000000000002
43.818359375,25.460425094393248,33.999425094393246,8.538999999999998
43.8671875,25.393425094393248,33.17342509439325,7.780000000000005
43.916015625,25.46242509439325,33.06442509439324,7.601999999999993
43.96484375,25.51742509439325,34.22042509439325,8.703
44.013671875,25.488425094393246,32.79442509439325,7.306000000000001
44.0625,25.701425094393247,33.204425094393244,7.502999999999997
44.111328125,25.573425094393247,34.27842509439324,8.704999999999995
44.16015625,25.73742509439325,32.371425094393246,6.633999999999997
44.208984375,25.799425094393246,33.34842509439325,7.549000000000003
44.2578125,25.753425094393247,33.972425094393245,8.218999999999998
44.306640625,25.68842509439325,31.89842509439325,6.210000000000001
44.35546875,25.81642509439325,33.231425094393245,7.414999999999996
44.404296875,25.732425094393246,33.49442509439325,7.762000000000004
44.453125,25.668425094393246,31.44142509439325,5.773000000000003
